name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,75.2.38.108,8652,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,8701,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,8873,tcp,open,dxspider,,,low,nmap-services,,,,
www.games,75.2.38.108,8899,tcp,open,ospf-lite,,,low,nmap-services,,,,
www.games,75.2.38.108,9001,tcp,open,tor-orport,,,low,nmap-services,,,,
www.games,75.2.38.108,9009,tcp,open,pichat,,,low,nmap-services,,,,
www.games,75.2.38.108,9090,tcp,open,zeus-admin,,,low,nmap-services,,,,
www.games,75.2.38.108,9101,tcp,open,jetdirect,,,low,nmap-services,,,,
www.games,75.2.38.108,9102,tcp,open,jetdirect,,,low,nmap-services,,,,
www.games,75.2.38.108,9415,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,9535,tcp,open,man,,,low,nmap-services,,,,
www.games,75.2.38.108,9593,tcp,open,cba8,,,low,nmap-services,,,,
www.games,75.2.38.108,9594,tcp,open,msgsys,,,low,nmap-services,,,,
www.games,75.2.38.108,9595,tcp,open,pds,,,low,nmap-services,,,,
www.games,75.2.38.108,9876,tcp,open,sd,,,low,nmap-services,,,,
www.games,75.2.38.108,10001,tcp,open,scp-config,,,low,nmap-services,,,,
www.games,75.2.38.108,12000,tcp,open,cce4x,,,low,nmap-services,,,,
www.games,75.2.38.108,12345,tcp,open,netbus,,,low,nmap-services,,,,
www.games,75.2.38.108,13782,tcp,open,netbackup,,,low,nmap-services,,,,
www.games,75.2.38.108,14238,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,15000,tcp,open,hydap,,,low,nmap-services,,,,
www.games,75.2.38.108,16992,tcp,open,amt-soap-http,,,low,nmap-services,,,,
www.games,75.2.38.108,20828,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,23502,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,27000,tcp,open,flexlm0,,,low,nmap-services,,,,
www.games,75.2.38.108,32769,tcp,open,filenet-rpc,,,low,nmap-services,,,,
